	NotOutlier_PAM50_Her2_Her2	NotOutlier_PAM50_Her2_not-Her2	Outliers_PAM50_Her2_Her2	Outliers_PAM50_Her2_not-Her2	fisherp_PAM50_Her2_Her2	fisherp_PAM50_Her2_not-Her2	fisherFDR_PAM50_Her2_not-Her2	fisherFDR_PAM50_Her2_Her2
NP_001005751	398.0	2177.0	14.0	78.0		1.0	1.0	
NP_001035932	158.0	780.0	3.0	31.0		0.3443502568182532	1.0	
NP_001041648	182.0	987.0	7.0	41.0		1.0	1.0	
NP_001073860	196.0	1057.0	5.0	29.0		1.0	1.0	
NP_001078927	417.0	2212.0	11.0	106.0		0.06725908644550249	1.0	
NP_001104026	520.0	2824.0	10.0	81.0		0.30212837748235566	1.0	
NP_001106189	354.0	1791.0	9.0	64.0		0.42193223689585013	1.0	
NP_001127854	165.0	888.0	4.0	32.0		0.6395917844212726	1.0	
NP_001127910	278.0	1438.0	3.0	42.0		0.09853155260950575	1.0	
NP_001138678	301.0	1435.0	8.0	50.0		0.5968029069590344	1.0	
NP_001167587	120.0	625.0	3.0	25.0		0.6020061842500961	1.0	
NP_001186346	107.0	549.0	4.0	25.0		1.0	1.0	
NP_001191332	206.0	1038.0	7.0	38.0		1.0	1.0	
NP_001234918	86.0	452.0	2.0	30.0		0.2052471575936719	1.0	
NP_001334	123.0	656.0	1.0	29.0		0.06990997583444332	1.0	
NP_001446	140.0	707.0	3.0	30.0		0.33939747898758915	1.0	
NP_001605	154.0	817.0	6.0	43.0		0.6864645316637942	1.0	
NP_001611	2280.0	11962.0	42.0	274.0		0.21378678448046737	1.0	
NP_002364	551.0	2715.0	10.0	70.0		0.36414343214758765	1.0	
NP_002547	155.0	843.0	2.0	28.0		0.298668416614527	1.0	
NP_004851	72.0	403.0	3.0	27.0		0.5997963875051364	1.0	
NP_005179	84.0	434.0	5.0	29.0		1.0	1.0	
NP_005327	112.0	615.0	4.0	25.0		1.0	1.0	
NP_005753	271.0	1442.0	8.0	66.0		0.32517065055174393	1.0	
NP_005900	933.0	4739.0	10.0	71.0		0.36753269804886457	1.0	
NP_006358	90.0	501.0	5.0	31.0		1.0	1.0	
NP_006428	147.0	814.0	3.0	35.0		0.2542153207613976	1.0	
NP_006600	124.0	654.0	4.0	26.0		1.0	1.0	
NP_006654	264.0	1320.0	5.0	35.0		0.6662563432340001	1.0	
NP_006833	107.0	613.0	3.0	26.0		0.7877917701456595	1.0	
NP_055144	162.0	920.0	3.0	42.0		0.13649854873102327	1.0	
NP_055475	161.0	783.0	4.0	32.0		0.49557160900153635	1.0	
NP_055681	513.0	2629.0	14.0	76.0		1.0	1.0	
NP_056056	172.0	938.0	4.0	29.0		0.8069794293957688	1.0	
NP_056171	372.0	1903.0	8.0	54.0		0.6006365673107678	1.0	
NP_056258	79.0	427.0	2.0	24.0		0.40274278874000335	1.0	
NP_056364	228.0	1204.0	6.0	59.0		0.16497791348766433	1.0	
NP_057269	113.0	603.0	5.0	27.0		1.0	1.0	
NP_057336	109.0	520.0	5.0	25.0		1.0	1.0	
NP_057427	158.0	898.0	3.0	35.0		0.34830378039907645	1.0	
NP_059990	113.0	607.0	8.0	47.0		1.0	1.0	
NP_060498	128.0	689.0	4.0	31.0		0.6368715229174966	1.0	
NP_060644	255.0	1344.0	11.0	58.0		1.0	1.0	
NP_060757	165.0	857.0	1.0	34.0		0.031457465745747884	1.0	
NP_061173	202.0	1041.0	10.0	52.0		1.0	1.0	
NP_073744	135.0	725.0	2.0	23.0		0.40625183176322244	1.0	
NP_077003	133.0	671.0	6.0	38.0		0.8339592378711705	1.0	
NP_079524	231.0	1242.0	7.0	41.0		1.0	1.0	
NP_115543	100.0	517.0	1.0	30.0		0.07061156754578704	1.0	
NP_203744	164.0	884.0	6.0	38.0		0.8344720913889567	1.0	
NP_510880	258.0	1335.0	8.0	58.0		0.4929601877885431	1.0	
NP_620305	253.0	1376.0	11.0	62.0		1.0	1.0	
NP_689969	169.0	836.0	7.0	39.0		1.0	1.0	
NP_835260	146.0	798.0	3.0	36.0		0.2540397144030817	1.0	
NP_872363	286.0	1508.0	9.0	50.0		1.0	1.0	
NP_919254	169.0	924.0	4.0	43.0		0.29608434130538125	1.0	
NP_997006	192.0	1073.0	6.0	35.0		1.0	1.0	
NP_000072	111.0	637.0	19.0	20.0	1.5174898559200733e-06			7.401978297210135e-05
NP_000098	30.0	174.0	6.0	2.0	0.0003557375142653275			0.0031871177298465054
NP_000108	100.0	603.0	6.0	23.0	0.29216566053044535			0.33752822361280393
NP_000170	118.0	575.0	6.0	25.0	0.8067153705007832			0.8150703052930813
NP_000235	24.0	121.0	4.0	0.0	0.001038285951405387			0.006558381764992301
NP_000284	43.0	217.0	5.0	11.0	0.16681107324112246			0.21794661057396655
NP_000440	44.0	241.0	9.0	6.0	0.0001912606009917393			0.0021256557933005964
NP_000468	108.0	582.0	5.0	17.0	0.37282202165263656			0.41278402901767325
NP_000480	403.0	2147.0	40.0	82.0	7.893197216290974e-06			0.00022355571470656372
NP_000928	248.0	1383.0	35.0	44.0	2.344991320664264e-09			3.431503965905373e-07
NP_000935	29.0	161.0	5.0	6.0	0.022446635230325935			0.05186354140059519
NP_001001924	138.0	785.0	6.0	18.0	0.24186727077869727			0.2933141764415694
NP_001002814	199.0	1095.0	14.0	39.0	0.05165894553168951			0.09410073480668753
NP_001002909	123.0	786.0	43.0	44.0	6.740542661330234e-14			1.9727321522159817e-11
NP_001003694	73.0	421.0	5.0	27.0	0.8012525902587885			0.8104836108838898
NP_001005271	109.0	575.0	14.0	25.0	0.0033116310446239558			0.014150710789540324
NP_001005743	103.0	580.0	7.0	21.0	0.17809649466536853			0.23029266909601412
NP_001006666	37.0	226.0	4.0	12.0	0.26719769604682897			0.3165986196074438
NP_001008240	61.0	395.0	11.0	13.0	0.00020618608677011393			0.002181101014266988
NP_001010883	83.0	480.0	8.0	6.0	0.0003825494959464792			0.0033587845744100873
NP_001012768	99.0	559.0	12.0	17.0	0.0008184991585913438			0.005570870242195348
NP_001013012	44.0	285.0	4.0	10.0	0.1165826066975641			0.16711023597745703
NP_001014308	57.0	324.0	4.0	10.0	0.24643187802141703			0.2972076770642914
NP_001014972	151.0	918.0	21.0	38.0	5.8467059676874344e-05			0.0009506310814128828
NP_001015053	36.0	201.0	5.0	7.0	0.03100559926412305			0.0648848299518493
NP_001015055	97.0	537.0	8.0	19.0	0.05809518897510309			0.10242485124526207
NP_001015877	61.0	342.0	5.0	14.0	0.1962934631007535			0.24869503694438896
NP_001017963	70.0	425.0	6.0	18.0	0.14322711376418995			0.19406389797061538
NP_001018000	78.0	414.0	6.0	11.0	0.04539089150050167			0.08515641610564202
NP_001018077	110.0	615.0	10.0	25.0	0.05294868976526619			0.09506942661330002
NP_001019837	121.0	697.0	5.0	15.0	0.20589020067396557			0.25857610683890625
NP_001020272	56.0	363.0	4.0	10.0	0.11417992930256975			0.16542900648128092
NP_001020769	96.0	561.0	6.0	17.0	0.1374251021759897			0.18941795872922912
NP_001026902	65.0	402.0	7.0	18.0	0.07451060056463968			0.12182552569041646
NP_001027454	196.0	1062.0	13.0	34.0	0.03991586680629798			0.07805374399984327
NP_001028229	48.0	323.0	5.0	8.0	0.02242658294982875			0.05186354140059519
NP_001028733	98.0	504.0	12.0	18.0	0.002313295578790446			0.01147499162812436
NP_001030128	228.0	1309.0	12.0	27.0	0.011436534994324187			0.03357013363342449
NP_001032622	100.0	548.0	10.0	20.0	0.01871103258934395			0.04656043885538009
NP_001034558	170.0	909.0	16.0	40.0	0.015997728470969995			0.04195898874532854
NP_001034966	50.0	256.0	4.0	13.0	0.5002846924914683			0.532424193948496
NP_001035847	42.0	213.0	7.0	7.0	0.005465116981175616			0.02024629835220334
NP_001035905	226.0	1324.0	16.0	39.0	0.006305302008350158			0.02196847287036285
NP_001035919	158.0	822.0	10.0	27.0	0.10970681618738823			0.16080565043827522
NP_001035957	126.0	659.0	13.0	23.0	0.00472004661167906			0.01850089698684917
NP_001036214	78.0	441.0	6.0	11.0	0.036133231234609424			0.07281666820545833
NP_001059	263.0	1449.0	11.0	43.0	0.3378799088594823			0.38179994849243953
NP_001073884	73.0	425.0	7.0	8.0	0.003912137169719879			0.01597607644192583
NP_001073888	50.0	291.0	5.0	10.0	0.06445629187925639			0.1094634898839209
NP_001073922	86.0	435.0	9.0	15.0	0.02263839153492666			0.05216931172615645
NP_001073964	216.0	1135.0	20.0	71.0	0.14309982059484316			0.19406389797061538
NP_001074011	23.0	152.0	4.0	6.0	0.04103905208014821			0.07954147400964708
NP_001074419	52.0	342.0	11.0	8.0	1.2919939677254757e-05			0.00031510297323971326
NP_001075019	74.0	447.0	15.0	23.0	0.00023929443629060095			0.002435317325084092
NP_001078846	65.0	417.0	4.0	4.0	0.016259487922931543			0.04223618460453815
NP_001092879	82.0	438.0	9.0	14.0	0.007563372413648835			0.024922840139309916
NP_001092885	122.0	681.0	12.0	25.0	0.009871042123112288			0.030842615601752985
NP_001093131	68.0	334.0	5.0	13.0	0.21647832971911132			0.26959996240195705
NP_001094089	72.0	425.0	8.0	10.0	0.002835394488307873			0.012864499217110043
NP_001095272	41.0	231.0	4.0	8.0	0.10376585940855045			0.15492816117342537
NP_001099032	103.0	548.0	5.0	17.0	0.3764718866615902			0.4155075215148342
NP_001103132	66.0	342.0	6.0	7.0	0.012943447074400068			0.036307816394004024
NP_001106207	131.0	714.0	13.0	26.0	0.0065905220484372955			0.022541841961832784
NP_001106963	152.0	844.0	19.0	28.0	4.8232355490748283e-05			0.0008303531004093529
NP_001107018	383.0	1973.0	16.0	68.0	0.4563283637948019			0.4934190928717193
NP_001107607	88.0	520.0	5.0	10.0	0.05833813789397199			0.10264706427035553
NP_001107854	190.0	1058.0	12.0	38.0	0.10919787266067618			0.16080565043827522
NP_001116293	20.0	105.0	4.0	2.0	0.010391383514175682			0.031854196616920044
NP_001119522	105.0	570.0	8.0	25.0	0.21910688780342594			0.27171729871667794
NP_001120982	233.0	1332.0	21.0	56.0	0.0057114807371944154			0.020468081988802844
NP_001121902	152.0	842.0	10.0	22.0	0.023835930053691876			0.054499860904014236
NP_001122390	126.0	704.0	20.0	32.0	7.473528320028842e-05			0.001131337562928504
NP_001123617	172.0	979.0	8.0	20.0	0.06009142619682691			0.1042693126498301
NP_001123910	133.0	815.0	5.0	17.0	0.22523668923339127			0.2768519144274924
NP_001123917	427.0	2404.0	13.0	68.0	0.7544483943534841			0.7738384231803259
NP_001123999	250.0	1420.0	18.0	41.0	0.0028389662414479108			0.012864499217110043
NP_001124317	67.0	417.0	13.0	11.0	8.623203699265904e-06			0.00023659915149860824
NP_001127853	156.0	895.0	15.0	27.0	0.0009212839008007388			0.006127933825023096
NP_001128659	107.0	587.0	6.0	20.0	0.2763279386532896			0.32348790685011763
NP_001128690	24.0	151.0	6.0	14.0	0.09296913633089875			0.14274323252674584
NP_001128712	86.0	540.0	7.0	8.0	0.00260763660020688			0.012309166317105593
NP_001128716	239.0	1396.0	25.0	56.0	0.00036876236633499475			0.0032704379559810644
NP_001129069	129.0	773.0	8.0	20.0	0.052508298683158594			0.09492126995829854
NP_001129119	93.0	496.0	6.0	26.0	0.6221976346392109			0.6442093434118245
NP_001129245	32.0	181.0	6.0	8.0	0.016109538976338576			0.04197084635378418
NP_001129595	55.0	257.0	6.0	10.0	0.08995274490636238			0.13904667258413056
NP_001129695	43.0	245.0	5.0	7.0	0.028084865181608215			0.06149254770436911
NP_001131140	70.0	397.0	7.0	14.0	0.033534705293582726			0.0692787558770956
NP_001135452	830.0	4477.0	38.0	118.0	0.005221360714895046			0.01971492840226481
NP_001136040	86.0	426.0	4.0	14.0	0.5250731306330768			0.5547868528548161
NP_001136112	88.0	445.0	4.0	17.0	0.7646082886201867			0.7797050840981695
NP_001136254	100.0	493.0	6.0	7.0	0.01494780720126075			0.040382076069867504
NP_001136402	11.0	70.0	5.0	6.0	0.020808236162487375			0.04991702554826206
NP_001137307	65.0	364.0	9.0	14.0	0.006184287722878462			0.02163268773182187
NP_001138537	16.0	84.0	4.0	1.0	0.004425498561805423			0.017823796959931935
NP_001138632	22.0	121.0	6.0	7.0	0.01379283004052792			0.03832311637842884
NP_001138783	134.0	778.0	5.0	16.0	0.22393846877948606			0.2768519144274924
NP_001138829	90.0	485.0	12.0	32.0	0.05649320976364634			0.10000209308968043
NP_001138890	87.0	462.0	10.0	11.0	0.0009008386015959653			0.0060376816198569275
NP_001138926	88.0	481.0	6.0	10.0	0.030154113410078693			0.06364257589915646
