	NotOutlier_PIK3CA.Mutation.Status_False	NotOutlier_PIK3CA.Mutation.Status_True	Outliers_PIK3CA.Mutation.Status_False	Outliers_PIK3CA.Mutation.Status_True	fisherp_PIK3CA.Mutation.Status_False	fisherp_PIK3CA.Mutation.Status_True	fisherFDR_PIK3CA.Mutation.Status_False	fisherFDR_PIK3CA.Mutation.Status_True
NP_114129	444.0	243.0	31.0	13.0	0.5155214836585238		0.8527744907996823	
NP_115543	412.0	205.0	25.0	6.0	0.11958312165201848		0.5395659737690376	
NP_149072	737.0	400.0	29.0	15.0	1.0		1.0	
NP_150241	987.0	512.0	54.0	14.0	0.02482944416799928		0.2840817488356159	
NP_203754	3770.0	1943.0	126.0	59.0	0.5814196910752364		0.9044306305614788	
NP_444271	367.0	188.0	28.0	14.0	1.0		1.0	
NP_476510	660.0	319.0	32.0	13.0	0.744876838605427		1.0	
NP_490597	473.0	264.0	30.0	10.0	0.17803123920440359		0.6154139731758501	
NP_597709	339.0	194.0	21.0	7.0	0.31173742574690105		0.6957617907974314	
NP_620137	690.0	353.0	50.0	7.0	0.0004228937954681902		0.016281411125525322	
NP_689969	637.0	368.0	33.0	13.0	0.2756536966155617		0.6906332560397999	
NP_722549	486.0	259.0	33.0	15.0	0.7544014158272936		1.0	
NP_733751	855.0	496.0	55.0	22.0	0.1798287583955406		0.6154139731758501	
NP_733821	1879.0	944.0	82.0	40.0	0.9221662157046266		1.0	
NP_898868	989.0	520.0	47.0	21.0	0.6027491962976725		0.9122501697391817	
NP_997006	830.0	435.0	32.0	9.0	0.1305023123056189		0.5395659737690376	
NP_998725	275.0	145.0	25.0	9.0	0.45156052795492285		0.8181214271183308	
NP_998754	883.0	466.0	26.0	13.0	1.0		1.0	
XP_003960280	730.0	414.0	33.0	12.0	0.20848975220430627		0.6727352248098312	
NP_000108	474.0	229.0	18.0	11.0		0.5493504156688022		0.7066446442968582
NP_000415	968.0	469.0	18.0	15.0		0.13496828580894832		0.3318740726398113
NP_000480	1676.0	874.0	74.0	48.0		0.2834363278551225		0.49844280834269505
NP_001002909	598.0	311.0	57.0	30.0		1.0		1.0
NP_001002926	239.0	114.0	7.0	11.0		0.01896561018819149		0.11945007118527624
NP_001013649	810.0	419.0	17.0	10.0		0.8378204909625626		0.8992861474327917
NP_001014972	706.0	363.0	33.0	26.0		0.12230805231213662		0.3158891423025687
NP_001025055	580.0	272.0	11.0	14.0		0.01616415786021785		0.11945007118527624
NP_001027454	826.0	432.0	29.0	18.0		0.6394886093569339		0.7710392292565802
NP_001030128	1026.0	511.0	17.0	22.0		0.003435159387050667		0.056055555452326794
NP_001032242	1064.0	535.0	27.0	33.0		0.0008077224936236681		0.02461684252323588
NP_001032622	424.0	224.0	17.0	13.0		0.33270158667854566		0.5193037809460778
NP_001034558	709.0	370.0	31.0	25.0		0.11577791943859178		0.30561965498863564
NP_001035905	1040.0	510.0	27.0	28.0		0.008270744775907368		0.07997078221351821
NP_001035919	654.0	326.0	21.0	16.0		0.21751518838941172		0.43333626391632646
NP_001073964	886.0	465.0	54.0	37.0		0.25550031392111505		0.4870820835789313
NP_001078927	1764.0	865.0	71.0	46.0		0.16024108380025295		0.36247201143742214
NP_001092885	525.0	278.0	20.0	17.0		0.16272771819283333		0.36247201143742214
NP_001106189	1442.0	703.0	40.0	33.0		0.03136429797380921		0.15071909276405407
NP_001106963	658.0	338.0	28.0	19.0		0.35058421095008924		0.5377891806238593
NP_001120982	1044.0	521.0	37.0	40.0		0.0012291266116767903		0.029354192029342564
NP_001123910	660.0	288.0	10.0	12.0		0.01985614449766065		0.1226862863476059
NP_001123917	1883.0	948.0	43.0	38.0		0.016649074522614056		0.11945007118527624
NP_001123999	1106.0	564.0	36.0	23.0		0.40438947814896353		0.5966807945717695
NP_001127910	1132.0	584.0	24.0	21.0		0.08212932208826534		0.26375526038559965
NP_001128342	585.0	299.0	17.0	18.0		0.04452364978958895		0.17564824477431243
NP_001128716	1080.0	555.0	49.0	32.0		0.3371562729665113		0.5225364374408643
NP_001129069	606.0	296.0	15.0	13.0		0.1540739883632651		0.36152001191119065
NP_001129119	385.0	204.0	19.0	13.0		0.568378544420375		0.719585031879543
NP_001129123	199.0	90.0	5.0	8.0		0.03204821815883739		0.15138566209240295
NP_001129487	785.0	383.0	17.0	15.0		0.12615830503012615		0.31922568449319355
NP_001135452	3501.0	1806.0	101.0	55.0		0.7327389143098854		0.8199334983101771
NP_001136112	345.0	188.0	12.0	9.0		0.4917853851698151		0.6747503219465991
NP_001138678	1152.0	584.0	30.0	28.0		0.02420249483540887		0.14014025235341587
NP_001139143	1155.0	507.0	9.0	20.0		4.490911571385621e-05		0.004030593135318595
NP_001139488	338.0	165.0	9.0	8.0		0.29405887767763095		0.49844280834269505
NP_001153575	536.0	270.0	14.0	11.0		0.28781594804811905		0.49844280834269505
NP_001155973	501.0	249.0	18.0	11.0		0.6885352697094751		0.794940019054723
NP_001157632	403.0	202.0	13.0	9.0		0.49430334624462385		0.6747503219465991
NP_001157745	820.0	433.0	48.0	30.0		0.5402835929871039		0.706163906954545
NP_001162589	386.0	194.0	16.0	11.0		0.5325973780527138		0.7029502158857509
NP_001171914	1006.0	520.0	42.0	33.0		0.08239780377151823		0.26375526038559965
NP_001181875	589.0	296.0	11.0	16.0		0.007202913780546199		0.07997078221351821
NP_001184033	537.0	279.0	20.0	25.0		0.005818680522239449		0.0696302102494654
NP_001184223	734.0	364.0	15.0	14.0		0.1099085580024674		0.3011997887243191
NP_001186226	352.0	173.0	7.0	12.0		0.011419209710019078		0.09760705442611546
NP_001186346	447.0	209.0	16.0	13.0		0.1579985803355467		0.36247201143742214
NP_001189472	423.0	226.0	15.0	11.0		0.530006267962246		0.7029502158857509
NP_001191332	819.0	425.0	23.0	22.0		0.054550235732644364		0.19727361613032038
NP_001191397	558.0	305.0	32.0	20.0		0.6564326933225294		0.7785013715322778
NP_001191676	383.0	190.0	11.0	15.0		0.01808146501662165		0.11945007118527624
NP_001193928	191.0	99.0	9.0	8.0		0.30128715713193543		0.49844280834269505
NP_001193937	1444.0	715.0	56.0	33.0		0.4246148626156132		0.607317672027909
NP_001230368	714.0	361.0	28.0	25.0		0.052999864413650656		0.19615413736598544
NP_001230685	774.0	383.0	22.0	20.0		0.06608486651503577		0.2196709914712763
NP_001242941	460.0	222.0	11.0	14.0		0.01803620908242882		0.11945007118527624
NP_001243111	579.0	276.0	21.0	15.0		0.2764133393425342		0.4961619441198489
NP_001243399	705.0	336.0	17.0	10.0		0.6775200724622603		0.7897068377076345
NP_001243415	606.0	314.0	17.0	13.0		0.3302916694203659		0.5177934904886959
NP_001245303	995.0	497.0	26.0	16.0		0.5111136541834015		0.6898112851572975
NP_001258928	1049.0	532.0	43.0	29.0		0.25358839003203715		0.4870820835789313
NP_001264	1071.0	531.0	43.0	42.0		0.0030766584648127884		0.055226019443389555
NP_001265138	1195.0	634.0	31.0	22.0		0.3087243268632025		0.5020777123591724
NP_001265612	325.0	154.0	16.0	12.0		0.2996707541782309		0.49844280834269505
NP_001334	527.0	252.0	15.0	15.0		0.04923082129093813		0.18783019967083273
NP_001419	485.0	238.0	18.0	11.0		0.5531118246446161		0.7066446442968582
NP_001422	892.0	440.0	22.0	18.0		0.12639423153508536		0.31922568449319355
NP_001446	552.0	295.0	20.0	13.0		0.5817925173777768		0.7252205338146593
NP_001460	308.0	147.0	10.0	11.0		0.06195915874091854		0.20984281120745055
NP_001511	536.0	285.0	33.0	25.0		0.20292501196088147		0.4108659876537618
NP_001524	185.0	85.0	17.0	12.0		0.3001461991300624		0.49844280834269505
NP_001605	649.0	322.0	28.0	21.0		0.16574863986107363		0.3628278153056429
NP_001615	878.0	483.0	21.0	24.0		0.01755874154911803		0.11945007118527624
NP_001803	452.0	232.0	17.0	11.0		0.5480720945510943		0.7066446442968582
NP_001931	596.0	288.0	38.0	32.0		0.0345775748315685		0.15713100461434293
NP_001972	811.0	397.0	23.0	27.0		0.0032902561223038555		0.056055555452326794
NP_001978	814.0	416.0	35.0	22.0		0.47609428140420323		0.6620667918337052
NP_002105	785.0	452.0	23.0	17.0		0.5054822060122847		0.6858813880157892
NP_002130	872.0	442.0	33.0	32.0		0.015333818124940144		0.11945007118527624
NP_002364	2152.0	1114.0	50.0	30.0		0.5515136899553106		0.7066446442968582
NP_002365	1236.0	526.0	19.0	29.0		1.9512278872286512e-05		0.0035203963575054687
NP_002366	1948.0	997.0	99.0	58.0		0.43707707828381254		0.6202002810430384
NP_002408	1282.0	678.0	23.0	22.0		0.056994362927070864		0.20059780677272981
NP_002410	407.0	207.0	11.0	11.0		0.16806372079833964		0.36566591373699353
NP_002464	788.0	373.0	24.0	25.0		0.007927966739825385		0.07997078221351821
NP_002547	675.0	323.0	14.0	16.0		0.02807621835239099		0.1408565974398624
NP_002826	837.0	397.0	51.0	28.0		0.5375867605811686		0.706163906954545
NP_003061	385.0	183.0	21.0	21.0		0.026434077198573575		0.1408565974398624
NP_003119	1187.0	594.0	28.0	38.0		9.555057987482675e-05		0.006860531635012561
NP_003147	549.0	279.0	19.0	17.0		0.10699538924720509		0.29776236232361725
NP_003248	1505.0	764.0	53.0	28.0		0.9049017881525298		0.9389009882854282
NP_003371	1708.0	842.0	44.0	31.0		0.13686326264939944		0.33198588710225946
NP_003397	249.0	117.0	4.0	12.0		0.0007073109530886875		0.02461684252323588
NP_003463	346.0	185.0	17.0	11.0		0.685760921221966		0.794940019054723
NP_003473	1438.0	760.0	52.0	33.0		0.41855801503717627		0.6048590774699885
NP_003600	754.0	372.0	42.0	26.0		0.4267671000635864		0.607973765566776
NP_003613	804.0	404.0	35.0	24.0		0.261232566872199		0.4880750216490333
NP_003617	730.0	379.0	34.0	19.0		0.8823319595296306		0.9234903016651236
NP_003642	362.0	189.0	17.0	17.0		0.0669863892025575		0.22062489654787287
NP_003709	751.0	388.0	33.0	20.0		0.6570638316832317		0.7785013715322778
NP_003740	1141.0	537.0	26.0	23.0		0.030810910204755026		0.15071909276405407
NP_003807	148.0	67.0	7.0	11.0		0.01685499419710161		0.11945007118527624
NP_003886	373.0	203.0	15.0	15.0		0.11879660030012668		0.3090433297662715
NP_003904	1055.0	570.0	58.0	33.0		0.8220993966255754		0.886287337503248
NP_004136	811.0	426.0	36.0	22.0		0.5752238410486475		0.7220467095680576
NP_004229	511.0	262.0	27.0	20.0		0.2679378261839044		0.4882724852792978
NP_004386	528.0	261.0	18.0	15.0		0.18653195181454538		0.39391159236130463
NP_004406	1252.0	628.0	42.0	27.0		0.36367667462571357		0.550728363791322
NP_004414	279.0	143.0	15.0	10.0		0.5227733197477744		0.7017475816869094
NP_004437	520.0	288.0	25.0	14.0		1.0		1.0
NP_004450	595.0	291.0	19.0	20.0		0.023352242250130103		0.13918088688730748
NP_004563	919.0	487.0	30.0	26.0		0.08585742912231317		0.26375526038559965
NP_004630	320.0	164.0	17.0	13.0		0.3238279319515187		0.5146912722843654
NP_004681	293.0	172.0	17.0	11.0		0.8416874195227326		0.8992861474327917
NP_004710	724.0	392.0	32.0	29.0		0.054950868002874756		0.19727361613032038
NP_004726	741.0	381.0	36.0	20.0		0.7743848765664402		0.8424368808707637
NP_004765	903.0	489.0	29.0	19.0		0.5409333549094704		0.706163906954545
NP_004808	1561.0	768.0	35.0	41.0		0.0002837906790929931		0.01297588205329492
NP_004851	316.0	159.0	19.0	11.0		0.6955275820092715		0.795205101723976
NP_004915	532.0	248.0	10.0	19.0		0.00037795489096491746		0.015076200650711708
NP_005057	245.0	132.0	14.0	11.0		0.391970958580408		0.5838903490886576
NP_005076	982.0	528.0	42.0	34.0		0.08630558860009617		0.26375526038559965
NP_005086	650.0	330.0	22.0	18.0		0.17254825262962287		0.3731615824941844
NP_005100	200.0	103.0	10.0	9.0		0.32001101586427627		0.5146912722843654
NP_005110	1645.0	826.0	92.0	55.0		0.32401177586703783		0.5146912722843654
NP_005179	344.0	174.0	19.0	15.0		0.2623865421214372		0.4880750216490333
NP_005325	339.0	183.0	14.0	9.0		0.6631044103217174		0.783073958241765
NP_005327	489.0	238.0	14.0	15.0		0.04369946794653434		0.17564824477431243
NP_005349	1724.0	870.0	72.0	45.0		0.27293392164239294		0.49486503974555085
NP_005372	798.0	407.0	24.0	14.0		0.7287732833513458		0.8199334983101771
NP_005500	550.0	300.0	27.0	18.0		0.5258220041052329		0.7017475816869094
NP_005549	606.0	306.0	6.0	14.0		0.0012916666943139526		0.029354192029342564
NP_005564	615.0	303.0	23.0	21.0		0.05022757428523661		0.18783019967083273
NP_005569	494.0	240.0	15.0	11.0		0.2979236939087486		0.49844280834269505
NP_005602	619.0	339.0	24.0	18.0		0.3275279805170573		0.5177934904886959
NP_005624	395.0	206.0	21.0	18.0		0.16494237019514052		0.3628278153056429
NP_005704	314.0	155.0	6.0	10.0		0.027875788411560173		0.1408565974398624
NP_005757	647.0	354.0	30.0	19.0		0.6480027788406253		0.777482562998018
NP_005830	2427.0	1231.0	175.0	102.0		0.29235521538079934		0.49844280834269505
NP_005839	599.0	304.0	40.0	26.0		0.3486396047011688		0.5371743265567365
NP_005900	3761.0	1911.0	35.0	46.0		2.6633458969467403e-05		0.0035203963575054687
NP_005912	372.0	199.0	13.0	9.0		0.6497068771571182		0.777482562998018
NP_005981	477.0	249.0	25.0	15.0		0.7331438801046432		0.8199334983101771
NP_006006	696.0	373.0	30.0	18.0		0.7576034274482899		0.8342933449507242
NP_006245	588.0	311.0	24.0	13.0		1.0		1.0
NP_006258	2681.0	1410.0	79.0	51.0		0.26239130690324075		0.4880750216490333
NP_006266	472.0	242.0	26.0	20.0		0.20163887849736337		0.4108659876537618
NP_006280	1375.0	651.0	29.0	32.0		0.0013082648258202815		0.029354192029342564
NP_006303	1899.0	971.0	96.0	51.0		0.8582836276753345		0.9089198298980682
NP_006358	407.0	184.0	18.0	18.0		0.0262953997270633		0.1408565974398624
NP_006411	581.0	310.0	16.0	14.0		0.18027237110471978		0.38541125213806493
NP_006448	928.0	456.0	26.0	22.0		0.08544120236978628		0.26375526038559965
NP_006485	449.0	222.0	16.0	12.0		0.30907848031024265		0.5020777123591724
NP_006603	322.0	174.0	8.0	13.0		0.01856578710120015		0.11945007118527624
NP_006608	2064.0	999.0	41.0	33.0		0.03347335256442359		0.1546511642317665
NP_006687	351.0	183.0	19.0	15.0		0.2672161950402127		0.4882724852792978
NP_006725	531.0	290.0	16.0	26.0		0.0008228471038407537		0.02461684252323588
NP_006752	132.0	59.0	4.0	9.0		0.011200037382566367		0.09760705442611546
NP_006757	296.0	153.0	18.0	10.0		0.8399843949352876		0.8992861474327917
NP_008933	138.0	67.0	11.0	13.0		0.04337760541517957		0.17564824477431243
NP_009045	926.0	472.0	31.0	17.0		0.8768594412891261		0.9231452768996958
NP_009131	1954.0	980.0	77.0	59.0		0.02016292728275417		0.1226862863476059
NP_009134	686.0	328.0	17.0	15.0		0.08863903196203139		0.26740682751570816
NP_009217	1855.0	950.0	51.0	33.0		0.2957618951055327		0.49844280834269505
NP_009297	427.0	218.0	25.0	20.0		0.14819735501296696		0.3500187529582575
NP_009298	395.0	194.0	22.0	15.0		0.3704871913136475		0.5541870903399977
NP_031370	141.0	74.0	10.0	8.0		0.4442764545092253		0.6279340439717004
NP_031372	303.0	151.0	15.0	13.0		0.15651283383263542		0.36247201143742214
NP_031385	405.0	204.0	21.0	21.0		0.04275878905066641		0.17564824477431243
NP_036222	892.0	469.0	23.0	24.0		0.028249791130000257		0.1408565974398624
NP_036288	1096.0	566.0	25.0	13.0		1.0		1.0
NP_036440	557.0	289.0	25.0	16.0		0.5062912752762789		0.6858813880157892
NP_036441	861.0	459.0	16.0	16.0		0.09099650148176999		0.26998135563599523
NP_036515	185.0	82.0	8.0	10.0		0.03751351070712804		0.1623034154777527
NP_037450	1050.0	572.0	33.0	33.0		0.017998665846199913		0.11945007118527624
NP_037474	242.0	113.0	10.0	11.0		0.058872478525974346		0.20228165540091475
NP_037524	282.0	139.0	16.0	15.0		0.11449088595842277		0.3044609485857317
NP_054706	1049.0	531.0	33.0	19.0		0.6569307294153414		0.7785013715322778
NP_054828	554.0	300.0	18.0	15.0		0.2659866180108652		0.4882724852792978
NP_054831	1125.0	596.0	31.0	20.0		0.5510261550399804		0.7066446442968582
NP_054878	926.0	468.0	38.0	32.0		0.0393676101756854		0.1662702594478948
NP_054908	771.0	372.0	24.0	26.0		0.005632078815750219		0.0696302102494654
NP_055062	514.0	238.0	15.0	18.0		0.007891076336466822		0.07997078221351821
NP_055144	739.0	343.0	30.0	15.0		0.8704169243531585		0.9190578701258351
NP_055160	1578.0	812.0	74.0	58.0		0.0236491200560606		0.13918088688730748
NP_055238	830.0	453.0	42.0	23.0		1.0		1.0
NP_055315	943.0	475.0	37.0	37.0		0.005366662793038464		0.0696302102494654
NP_055412	596.0	326.0	22.0	13.0		0.8579575824511463		0.9089198298980682
NP_055446	666.0	329.0	25.0	22.0		0.05835664971477948		0.20228165540091475
