gene	TCGA-AO-A12D	TCGA-BH-A18Q	TCGA-C8-A130	TCGA-C8-A138	TCGA-E2-A154	TCGA-C8-A12L	TCGA-A2-A0EX	TCGA-AN-A04A	TCGA-BH-A0AV	TCGA-C8-A12T	TCGA-A8-A06Z	TCGA-A2-A0CM	TCGA-BH-A18U	TCGA-A2-A0EQ	TCGA-AR-A0U4	TCGA-AO-A0J9	TCGA-AR-A1AP	TCGA-AN-A0FK	TCGA-AO-A0J6	TCGA-A7-A13F	TCGA-BH-A0E1	TCGA-A7-A0CE	TCGA-A2-A0YC	TCGA-AO-A0JC	TCGA-A8-A08Z	TCGA-AR-A0TX	TCGA-A8-A076	TCGA-AO-A126	TCGA-BH-A0C1	TCGA-A2-A0EY	TCGA-AR-A1AW	TCGA-AR-A1AV	TCGA-C8-A135	TCGA-A2-A0EV	TCGA-AN-A0AM	TCGA-D8-A142	TCGA-AN-A0FL	TCGA-BH-A0DG	TCGA-AR-A0TV	TCGA-C8-A12Z	TCGA-AO-A0JJ	TCGA-AO-A0JE	TCGA-AN-A0AJ	TCGA-A7-A0CJ	TCGA-AO-A12F	TCGA-A8-A079	TCGA-A2-A0T3	TCGA-A2-A0YD	TCGA-AR-A0TR	TCGA-AO-A03O	TCGA-AO-A12E	TCGA-A8-A06N	TCGA-A2-A0YG	TCGA-BH-A18N	TCGA-AN-A0AL	TCGA-A2-A0T6	TCGA-E2-A158	TCGA-AO-A0JM	TCGA-C8-A12V	TCGA-A2-A0D2	TCGA-C8-A12U	TCGA-AR-A1AS	TCGA-A8-A09G	TCGA-C8-A131	TCGA-C8-A134	TCGA-A2-A0YF	TCGA-BH-A0DD	TCGA-BH-A0E9	TCGA-AR-A0TT	TCGA-AO-A12B	TCGA-A2-A0SW	TCGA-AO-A0JL	TCGA-BH-A0BV	TCGA-A2-A0YM	TCGA-BH-A0C7	TCGA-A2-A0SX	row_iqr	row_median	row_medPlus	row_medMinus
NP_061188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.25	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.5	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
NP_061189	0.0			0.0	0.0																	0.0	0.0																0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0					0.0	1.0	0.0	0.0	0.0					0.0					0.0	0.0							0.0	0.0	0.0	0.0
NP_061195																																							0.0	1.0	0.0						0.0	0.0																													0.0	0.0	0.0	0.0
NP_061198	0.0			0.0	0.0										0.0												0.0	0.0																																				0.0													0.0	0.0	0.0	0.0
NP_061322	0.0	0.0	0.0	0.05	0.1	0.0	0.0	0.041666666666666664	0.041666666666666664	0.0	0.17647058823529413	0.0	0.047619047619047616	0.0	0.0	0.05	0.058823529411764705	0.0	0.0	0.15789473684210525	0.05263157894736842	0.1111111111111111	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.047619047619047616	0.047619047619047616	0.15789473684210525	0.0	0.15789473684210525	0.0	0.10526315789473684	0.2	0.45	0.0	0.0	0.0	0.0	0.0	0.09523809523809523	0.0	0.5	0.0	0.0	0.0	0.047619047619047616	0.07142857142857142	0.14285714285714285	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.10526315789473684	0.0	0.0	0.11764705882352941	0.058823529411764705	0.0	0.0	0.06666666666666667	0.06666666666666667	0.13333333333333333	0.0	0.15384615384615385	0.0	0.0	0.0	0.0	0.0
NP_061329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NP_061330	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.5555555555555556	0.0	0.0	0.0	0.2222222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2222222222222222	0.125	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21428571428571427	0.07142857142857142	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NP_061335						0.0	0.0																																																																						0.0	0.0	0.0	0.0
NP_061337																																																																																
NP_061485	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0				0.0	0.0	0.0	0.0							0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					0.0		0.0	0.0	0.0									0.0	0.0	0.0	0.0
NP_061720								0.0	0.0											0.0	0.0																									0.0										0.0	0.0	0.0	0.0																		0.0	0.0	0.0	0.0
NP_061723				0.0	0.0	0.0	0.0	0.0	0.0								0.0	0.0	0.0			0.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0						0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0														0.0	0.0	0.0									0.0	0.0	0.0	0.0
NP_061726																																																																																
NP_061731						0.0	0.0																						0.0	0.0																																															0.0	0.0	0.0	0.0
NP_061732																																																																		0.0	0.0	0.0	0.0	0.0							0.0	0.0	0.0	0.0
NP_061743																																																										0.0	0.0																		0.0	0.0	0.0	0.0
NP_061761						0.0	0.0						0.0	0.0	0.0																						0.0	0.0						0.0	0.0	0.0	0.0	0.0					0.0	0.0	0.0					0.0	0.0	0.0				0.0	0.0	0.0						0.0	0.0	0.0	0.0	0.0	0.0	0.0
NP_061817											0.0	0.0			0.0														0.0	0.0							0.0	0.0				0.0	0.0	0.0	0.0	0.0			0.0	0.0			0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0				0.0	0.0	0.0									0.25	0.0	0.0	0.0
NP_061818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NP_061819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NP_061820				0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0		0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0			0.0	0.0							0.0	0.0	0.0	0.0	0.0	0.0	0.0													0.0	0.0	0.0	0.0										0.0	0.0							0.0	0.0	0.0	0.0
NP_061821	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NP_061823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0			0.0	0.0											0.0	0.0	0.0	0.0									0.0	1.0	0.0	0.0	0.0	0.0	0.0						0.0	0.0			0.0	0.0	0.0						0.0	0.0	0.0												0.0	0.0	0.0	0.0
NP_061824																											0.0	0.0																																																	0.0	0.0	0.0	0.0
NP_061825	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0						0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NP_061830	0.125	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.125	0.0	0.0	0.0	0.0	0.1111111111111111	0.2222222222222222	0.3333333333333333	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.7142857142857143	0.0	0.0	0.0	0.0	0.0	0.42857142857142855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NP_061833																													0.0	0.0																																															0.0	0.0	0.0	0.0
NP_061834	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.5	0.0	0.0	1.0	0.0	0.5	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0			0.0	0.0		0.25	0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NP_061845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0							0.0	0.0	0.0	0.0
NP_061848	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0
NP_061849	0.0					0.0	0.0																											0.0	0.0	0.0	0.0	0.0						0.0	0.0								0.0	0.0						0.0	1.0	0.0		0.0					0.0	0.0							0.0	0.0	0.0	0.0
NP_061857	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.1111111111111111	0.0	0.0	0.0	0.21428571428571427	0.0	0.23076923076923078	0.0	0.07142857142857142	0.0	0.0	0.0	0.09090909090909091	0.09090909090909091	0.09090909090909091	0.0	0.0	0.07142857142857142	0.0	0.08333333333333333	0.16666666666666666	0.0	0.0	0.07142857142857142	0.0	0.0	0.0625	0.0	0.36363636363636365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.07142857142857142	0.0	0.0	0.0	0.0	0.14285714285714285	0.14285714285714285	0.0	0.0	0.0	0.0
NP_061859		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0								0.0	0.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NP_061861								0.0	0.0																																																						0.0		0.0	0.0	0.0	0.0	0.0	0.0							0.0	0.0	0.0	0.0
NP_061862	0.0	0.0	0.0	0.2	0.2	0.0	0.0	0.2	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.0	0.0	0.0	0.0	0.16666666666666666	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NP_061863	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.08333333333333333	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.06666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NP_061865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0					0.0	0.0							0.0	0.0	0.0	0.0
NP_061867	0.0	0.25	0.0	0.0	0.3333333333333333	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NP_061871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0							0.0	0.0	0.0	0.0
NP_061872	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NP_061874	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.08333333333333333	0.0	0.0	0.0
NP_061875																											0.0	0.0	0.0	0.0	0.0	0.0	0.0																											0.0	0.0	0.0							0.0	0.0							0.0	0.0	0.0	0.0
NP_061877	0.3333333333333333	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.16666666666666666	0.0	0.0	0.5	0.0	0.0	0.0	0.16666666666666666	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NP_061878	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0
NP_061881	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NP_061883				0.0	0.0								0.0	0.0																									0.0	0.0	0.0	0.0	0.0																							0.0	0.0	0.0									0.0	0.0	0.0	0.0
NP_061885																																					0.0	0.0																																							1.0	0.0	0.0	0.0
NP_061888	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0			0.0	0.0	1.0	0.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0							0.0	0.0	0.0	0.0
NP_061889	0.0			0.0	0.0	0.0	0.0			1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0			0.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0							0.0	0.0	0.0	0.0
NP_061893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
NP_061894				0.0	0.0	0.0	0.0	1.0	0.0	0.0					0.0														0.0	0.0				0.0	0.0	0.0													0.0	0.0										0.0	0.0	0.0				0.0	0.0	0.0	0.0	0.0							0.0	0.0	0.0	0.0
NP_061897	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0							0.0	0.0	0.0	0.0
NP_061899				0.0	0.0						0.0	0.0																	0.0	0.0				0.0	0.0	0.0						0.0	0.0												0.0			0.0	0.0	0.0	0.0	0.0							0.0	0.0							0.0	0.0	0.0	0.0
NP_061900	0.0																										0.0	0.0	1.0	0.0																					0.0	0.0												0.0					0.0	0.0							0.0	0.0	0.0	0.0
NP_061903	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NP_061905	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0	0.0	0.5	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0					0.5	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NP_061907																																																																																
NP_061908	0.0	0.0	0.0			0.0	0.0	0.0	0.0				0.0	0.0		0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0			0.0	0.0	0.0	0.0	0.5					0.0	0.5		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0
NP_061909																																																																					0.0	0.0							0.0	0.0	0.0	0.0
NP_061910																						0.0	0.0														0.0	0.0						0.0	0.0											0.0	0.0			0.0	0.0	0.0															0.0	0.0	0.0	0.0
NP_061913						0.0	0.0																						0.0	0.0							0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0												0.0	0.0	0.0	0.0	0.0							0.0	0.0							0.0	0.0	0.0	0.0
NP_061915	0.0	0.0	0.0	0.0	0.0	0.0	0.0						0.0	0.0	0.0	0.0						0.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0
NP_061916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
